NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT HOHOKAM ROAD OUTBOUND,2025,"85,374"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2020,"48,711"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2021,"70,427"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2022,"89,192"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2023,"89,294"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2024,"101,756"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT JAVELINA,2025,"79,991"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2020,"163,612"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2021,"256,233"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2022,"153,780"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2023,"162,443"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2024,"188,199"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT KINNEY ROAD AT RED HILLS VC,2025,"155,174"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2020,"1,227,286"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2021,"1,247,005"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2022,"1,250,086"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2023,"1,290,406"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2024,"1,330,032"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 2,2025,"1,348,754"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2020,"530,700"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2021,"311,750"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2022,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2023,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2024,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 1,2025,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2020,"490,440"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2021,"288,100"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2022,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2023,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2024,0
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT SANDARIO ROAD LANE 2,2025,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2020,598
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2021,625
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2022,515
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2023,500
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2024,370
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,Adjusted Traffic Count Mill Area,2025,388
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2020,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2021,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2022,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2023,"1,106"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2024,75
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,AM TRAFFIC COUNT ,2025,25
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2020,100
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2021,"1,200"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2022,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2023,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2024,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,CONCERT TRAFFIC COUNT ,2025,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2020,295
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2021,"1,175"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2022,"2,185"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2023,"1,760"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2024,700
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,LOWER LOT TRAFFIC COUNT ,2025,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2020,"2,412"
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2021,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2022,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2023,0
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2024,75
Saint-Gaudens NHP,SAGA,National Historical Park,Northeast ,PM TRAFFIC COUNT ,2025,25
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2020,"88,792"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2021,"79,097"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2022,"65,816"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2023,"67,727"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2024,"90,212"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ACEQUIA PARK,2025,"112,189"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2020,"151,090"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2021,"161,781"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2022,"157,385"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2023,"124,862"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2024,"150,647"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,2025,"197,157"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2020,"51,975"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2021,"78,421"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2022,"76,362"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2023,"88,862"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2024,"69,460"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,2025,"70,880"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2020,"35,399"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2021,"45,414"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2022,"36,853"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2023,"37,707"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2024,"34,342"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,2025,"34,577"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2020,"39,344"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2021,"62,510"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2022,"70,326"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2023,"75,758"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2024,"63,109"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,2025,"62,608"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2020,"41,056"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2021,"48,052"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2022,"44,825"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2023,"40,291"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2024,"46,296"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,2025,"55,660"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2020,"37,534"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2021,"43,500"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2022,"20,684"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2023,"29,177"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2024,"25,096"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,2025,"35,275"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2020,"38,157"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2021,"89,906"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2022,"91,289"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2023,"62,267"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2024,"58,217"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,2025,"94,012"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2020,"34,908"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2021,"36,414"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2022,"29,026"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2023,"22,833"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2024,"35,049"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,2025,"49,551"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2020,"33,952"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2021,"48,602"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2022,"35,321"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2023,"34,306"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2024,"46,063"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN WEST PARKING LOT,2025,"38,801"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2020,"153,681"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2021,"198,220"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2022,"235,686"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2023,"166,731"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2024,"155,657"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT AMERICAN CAMP,2025,"164,658"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2020,"42,382"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2021,"71,125"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2022,"54,413"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2023,"42,589"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2024,"33,428"
San Juan Island NHP,SAJH,National Historical Park,Pacific West ,TRAFFIC COUNT AT ENGLISH CAMP,2025,"32,306"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2020,"18,639"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2021,"11,851"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2022,"16,229"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2023,"26,713"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2024,"15,429"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,2025,"13,151"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2020,"111,371"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2021,"132,944"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2022,"115,862"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2023,"60,347"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2024,"45,002"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,2025,"121,552"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2020,"38,131"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2021,"42,336"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2022,"36,578"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2023,"32,389"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2024,"51,432"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,2025,"44,210"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2020,"59,554"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2021,"71,495"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2022,"75,939"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2023,"61,488"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2024,"50,257"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,2025,"92,378"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2020,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2021,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2022,"3,055"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2023,"8,384"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2024,"11,571"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,2025,"12,796"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2020,"70,316"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2021,"81,265"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2022,"74,575"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2023,"73,845"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2024,"71,840"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,2025,"65,788"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2020,394
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2021,"4,682"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2022,"5,483"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2023,"5,923"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2024,"5,255"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,2025,"3,743"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2020,"70,178"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2021,"70,944"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2022,"59,710"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2023,"63,106"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2024,"27,472"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,2025,"27,008"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2020,"16,469"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2021,"20,534"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2022,"15,928"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2023,"16,320"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2024,"12,713"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,2025,"11,411"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2020,"44,077"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2021,"43,879"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2022,"43,610"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2023,"36,730"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2024,"33,077"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,2025,"33,126"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2020,"44,189"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2021,"42,922"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2022,"44,280"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2023,"47,456"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2024,"56,710"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,2025,"52,590"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2020,"45,013"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2021,"44,895"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2022,"43,391"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2023,"47,427"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2024,"43,422"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,2025,"45,738"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2020,"15,000"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2021,"17,963"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2022,"15,155"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2023,"20,563"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2024,"21,478"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,2025,"17,257"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,2020,"58,296"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,2021,"62,302"
