NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1992,"135,139"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1993,"186,448"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1994,"243,989"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1995,"167,278"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1996,"162,392"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1997,"276,679"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1998,"196,715"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT ESPADA PARK,1999,"226,325"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1992,"40,076"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1993,"46,879"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1994,"72,576"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1995,"109,291"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1996,"217,929"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1997,"69,508"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1998,"69,669"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION CONCEPCION,1999,"73,737"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1992,"21,184"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1993,"22,565"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1994,"68,980"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1995,"23,607"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1996,"21,597"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1997,"26,060"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1998,"22,874"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA EAST,1999,"22,998"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1992,"8,684"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1993,"8,141"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1994,"52,032"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1995,"33,885"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1996,"9,480"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1997,"28,234"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1998,"16,265"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA PARISH,1999,"15,386"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1992,"19,306"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1993,"61,330"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1994,"28,448"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1995,"27,661"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1996,"23,180"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1997,"13,428"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1998,"18,511"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION ESPADA WEST,1999,"16,114"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1992,"26,760"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1993,"41,885"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1994,"23,338"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1995,"23,822"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1996,"91,323"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1997,"36,493"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1998,"16,584"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE EAST,1999,"14,712"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1992,"41,054"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1993,"48,125"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1994,"29,173"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1995,"54,905"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1996,"54,405"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1997,"43,286"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1998,"32,884"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JOSE WEST,1999,"31,800"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1992,"24,897"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1993,"28,030"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1994,"73,302"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1995,"36,033"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1996,"47,817"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1997,"39,226"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1998,"31,082"
San Antonio Missions NHP,SAAN,National Historical Park,Intermountain ,TRAFFIC COUNT AT MISSION SAN JUAN NORTH PARKING LOT,1999,"30,183"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1994,"11,827"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1995,"11,251"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1996,"7,647"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1997,"7,412"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1998,"6,791"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT CIRCLE X,1999,"13,416"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1994,"35,044"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1995,"37,920"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1996,"37,245"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1997,"38,152"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1998,"41,585"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT FRANKLIN CANYON RANCH,1999,"49,615"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1994,"28,574"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1995,"30,588"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1996,"40,562"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1997,"48,591"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1998,"50,051"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PALO COMADO CANYON,1999,"51,644"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1994,"110,513"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1995,"103,349"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1996,"98,372"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1997,"128,470"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1998,"88,593"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PARAMOUNT RANCH,1999,"83,176"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1994,"23,690"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1995,"19,815"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1996,"14,269"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1997,"10,680"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1998,"14,329"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT PETER STRAUSS,1999,"15,153"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1994,"24,563"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1995,"23,458"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1996,"22,994"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1997,"37,163"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1998,"49,493"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT RANCHO SIERRA,1999,"31,505"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1994,"13,957"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1995,"8,955"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1996,"5,594"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1997,"2,697"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1998,"7,608"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ROCKY OAKS,1999,"10,889"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1994,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1995,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1996,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1997,0
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1998,"14,603"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT SOLSTICE CANYON,1999,"16,852"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1994,"6,114"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1995,"5,794"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1996,"5,661"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1997,"6,292"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1998,"4,798"
Santa Monica Mountains NRA,SAMO,National Recreation Area,Pacific West ,TRAFFIC COUNT AT ZUMA CANYON,1999,"8,995"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1991,"73,656"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1992,"74,563"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1993,"72,979"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1994,"80,248"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1995,"81,863"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1996,"70,816"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1997,"77,300"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1998,"83,617"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT PHILLIPS ROAD COUNTER,1999,"92,693"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1991,"85,819"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1992,"88,874"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1993,"95,319"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1994,"92,101"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1995,"92,621"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1996,"90,872"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1997,"97,230"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1998,"95,894"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 32 COUNTER,1999,"101,308"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1991,"117,145"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1992,"121,941"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1993,"122,016"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1994,"118,328"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1995,"117,897"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1996,"108,252"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1997,"112,695"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1998,"121,015"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT ROUTE 4 COUNTER,1999,"132,586"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1991,"36,790"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1992,"45,102"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1993,"39,148"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1994,"45,884"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1995,"39,928"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1996,"28,195"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1997,"27,863"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1998,"37,290"
Saratoga NHP,SARA,National Historical Park,Northeast ,TRAFFIC COUNT AT TOUR ROAD COUNTER,1999,"36,570"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1991,"25,521"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1992,"23,043"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1993,"25,160"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1994,"24,900"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1995,"22,819"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1996,"24,912"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1997,"25,336"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1998,"23,607"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TC AT SUMMIT ROAD ENTRANCE (NO LONGER USED),1999,"25,513"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1991,"53,374"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1992,"49,393"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1993,"51,216"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1994,"47,859"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1995,"42,612"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1996,"43,921"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1997,"46,949"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1998,"47,065"
Scotts Bluff NM,SCBL,National Monument,Midwest ,TRAFFIC COUNT AT VC PARKING AREA,1999,"46,785"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1992,"194,877"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1993,"184,664"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1994,"158,500"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1995,"164,840"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1996,"167,717"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1997,"161,117"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1998,"159,749"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 1),1999,"160,625"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1992,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1993,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1994,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1995,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1996,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1997,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1998,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT ASH MOUNTAIN ENTRANCE (Lane 2),1999,0
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1992,"12,321"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1993,"31,232"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1994,"23,360"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1995,"18,776"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1996,"16,908"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1997,"20,535"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1998,"15,612"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOOKOUT POINT,1999,"20,851"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1992,"94,114"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1993,"123,225"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1994,"146,700"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1995,"86,738"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1996,"75,989"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1997,"121,865"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1998,"97,940"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT LOST GROVE,1999,"96,818"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1992,"8,692"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1993,"11,192"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1994,"9,307"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1995,"5,517"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1996,"15,264"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1997,"32,327"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1998,"7,834"
Sequoia NP,SEQU,National Park,Pacific West ,TRAFFIC COUNT AT SOUTH FORK,1999,"4,219"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT FRONT ROYAL ENTRANCE,1995,"177,827"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT FRONT ROYAL ENTRANCE,1996,"162,770"
