,Code_Year,Visitors,Visitors Scaled,vis_annual_chg,vis_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Visitor Trend Cat,Visitor Trend Bins,Visitor Trend Chg,Visitor Trend UpDn,Visitor Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
15016,SAMO-1998,516249.0,0.02371685697768052,-13949.0,-0.02630903926457663,National Recreation Area,153121.09,West,0.4722,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Gargantuan,20,9,2,0,3,0,0
15017,SAMO-1999,555529.0,0.02552140893242192,39280.0,0.0760873144548464,National Recreation Area,153121.09,West,0.0006,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,9,2,1,2,2,0
15018,SAMO-2000,469344.0,0.021562006941093323,-86185.0,-0.15514041571187104,National Recreation Area,153121.09,West,0.045599999999999995,-1.7,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,9,0,1,2,2,0
15019,SAMO-2001,532898.0,0.024481724225503574,63554.0,0.13541027476648257,National Recreation Area,153121.09,West,0.0748,-0.6,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,9,1,1,4,2,0
15020,SAMO-2002,469376.0,0.021563477044518775,-63522.0,-0.1192010478553119,National Recreation Area,153121.09,West,0.16879999999999998,-0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,20,9,0,2,1,2,0
15021,SAMO-2003,447776.0,0.02057115723233919,-21600.0,-0.046018543768748296,National Recreation Area,153121.09,West,0.2738,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,20,9,2,0,4,1,0
15022,SAMO-2004,525859.0,0.02415834741263635,78083.0,0.174379600514543,National Recreation Area,153121.09,West,0.1116,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,20,9,1,2,1,2,0
15023,SAMO-2005,447190.0,0.02054423596336061,-78669.0,-0.14960093865465837,National Recreation Area,153121.09,West,0.3014,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,20,9,0,0,4,1,0
15024,SAMO-2006,534378.0,0.024549716508930695,87188.0,0.19496858158724478,National Recreation Area,153121.09,West,0.1636,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,9,1,1,4,2,0
15025,SAMO-2007,577686.0,0.026539317732350767,43308.0,0.08104375554382852,National Recreation Area,153121.09,West,0.2982,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,20,9,2,0,4,1,0
15026,SAMO-2008,419374.0,0.019266348560787124,-158312.0,-0.2740450694668038,National Recreation Area,153121.09,West,0.16760000000000003,-1.6,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,9,0,1,2,2,0
15027,SAMO-2009,501573.0,0.023042630794182947,82199.0,0.196004044122907,National Recreation Area,153121.09,West,0.005600000000000001,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,9,1,1,4,2,0
15028,SAMO-2010,568371.0,0.02611137981334832,66798.0,0.13317702507910115,National Recreation Area,153121.09,West,0.17579999999999998,1.5,Increase,1,1,1,0,El Niño,Strong,Strong El Niño,Nominal,Gargantuan,20,9,1,0,2,2,0
15029,SAMO-2011,609636.0,0.028007124121199736,41265.0,0.07260222636271027,National Recreation Area,153121.09,West,0.0572,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,20,9,2,1,0,2,0
15030,SAMO-2012,649471.0,0.0298371731822263,39835.0,0.06534226981346246,National Recreation Area,153121.09,West,0.37799999999999995,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,20,9,2,1,4,1,0
15031,SAMO-2013,633054.0,0.02908296418423777,-16417.0,-0.0252774950690639,National Recreation Area,153121.09,West,0.3486,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,20,9,2,1,4,1,0
15032,SAMO-2014,694714.0,0.03191566972215413,61660.0,0.0974008536396579,National Recreation Area,153121.09,West,0.6265999999999999,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,20,9,2,1,4,0,0
15033,SAMO-2015,797126.0,0.036620551972382634,102412.0,0.14741605898254534,National Recreation Area,153121.09,West,0.6437999999999999,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,20,9,1,0,4,0,0
15034,SAMO-2016,906606.0,0.04165014331670769,109480.0,0.1373434061867258,National Recreation Area,153121.09,West,0.33020000000000005,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Gargantuan,20,9,1,0,3,1,0
15035,SAMO-2017,897593.0,0.04123607949878294,-9013.0,-0.009941474025100209,National Recreation Area,153121.09,West,0.5094,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,20,9,2,1,4,0,0
15036,SAMO-2018,867154.0,0.03983768955605449,-30439.0,-0.03391180635321354,National Recreation Area,153121.09,West,0.252,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Gargantuan,20,9,2,1,0,1,0
15037,SAMO-2019,707566.0,0.03250610001040098,-159588.0,-0.1840365148520332,National Recreation Area,153121.09,West,0.15539999999999998,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,20,9,0,0,4,2,0
15038,SAMO-2020,733576.0,0.033701018450900566,26010.0,0.03675982169861186,National Recreation Area,153121.09,West,0.42200000000000004,0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Extreme,Gargantuan,20,9,2,2,1,0,0
15039,SAMO-2021,830451.0,0.03815152686779397,96875.0,0.13205857334482043,National Recreation Area,153121.09,West,0.7173999999999999,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,9,1,1,0,0,0
15040,SAMO-2022,795217.0,0.03653285111490806,-35234.0,-0.042427548404421214,National Recreation Area,153121.09,West,0.4266,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,9,2,1,0,0,0
15041,SAMO-2023,759352.0,0.03488518676010154,-35865.0,-0.04510089698786621,National Recreation Area,153121.09,West,0.1744,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,9,2,1,4,2,0
15042,SAMO-2024,639745.0,0.029390353622353215,-119607.0,-0.15751193122557128,National Recreation Area,153121.09,West,0.332,1.2,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Increased,Gargantuan,20,9,0,0,0,1,0
15043,SAMO-2025,722626.0,0.03319796743500397,82881.0,0.12955318134569244,National Recreation Area,153121.09,West,0.501,-1.1,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,9,1,1,0,0,0
15044,SARA-1980,97910.0,0.004498057074560338,669.0,0.0068798140701967275,National Historical Park,3607.59,Northeast,0.10619999999999999,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,1,2,0,4,2,1
15045,SARA-1981,109018.0,0.005008366726120099,11108.0,0.1134511285874783,National Historical Park,3607.59,Northeast,0.068,0.0,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,1,2,1,2,1
15046,SARA-1982,121867.0,0.005598659192170817,12849.0,0.1178612706158616,National Historical Park,3607.59,Northeast,0.06480000000000001,0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,1,2,1,2,1
15047,SARA-1983,123519.0,0.005674553281509737,1652.0,0.013555761608967152,National Historical Park,3607.59,Northeast,0.065,2.5,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Large,8,1,2,0,3,2,1
15048,SARA-1984,119870.0,0.005506915550276251,-3649.0,-0.029542013779256634,National Historical Park,3607.59,Northeast,0.0318,-0.5,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,1,2,1,4,2,1
15049,SARA-1985,116922.0,0.005371482272206555,-2948.0,-0.024593309418536748,National Historical Park,3607.59,Northeast,0.1192,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,1,2,1,4,2,1
15050,SARA-1986,189774.0,0.008718356483174483,72852.0,0.6230820547031354,National Historical Park,3607.59,Northeast,0.0622,-0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,1,2,1,2,1
15051,SARA-1987,128776.0,0.005916063709872149,-60998.0,-0.3214244311654916,National Historical Park,3607.59,Northeast,0.053,1.6,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Nominal,Large,8,1,0,0,2,2,1
15052,SARA-1988,129361.0,0.00594293903811868,585.0,0.004542771945082935,National Historical Park,3607.59,Northeast,0.0602,0.7,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,1,2,0,4,2,1
15053,SARA-1989,149280.0,0.00685803247973003,19919.0,0.1539799475885313,National Historical Park,3607.59,Northeast,0.1298,-1.7,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Nominal,Large,8,1,1,1,2,2,1
15054,SARA-1990,163910.0,0.007530145389553518,14630.0,0.0980037513397642,National Historical Park,3607.59,Northeast,0.3194,0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Large,8,1,2,2,1,1,1
15055,SARA-1991,169919.0,0.007806203248414034,6009.0,0.036660362393996705,National Historical Park,3607.59,Northeast,0.2724,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Large,8,1,2,0,4,1,1
15056,SARA-1992,154661.0,0.007105239558866065,-15258.0,-0.08979572619895362,National Historical Park,3607.59,Northeast,0.1628,2.3,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Large,8,1,2,0,3,2,1
15057,SARA-1993,174913.0,0.008035631264248519,20252.0,0.1309444527062414,National Historical Park,3607.59,Northeast,0.021,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,1,1,0,4,2,1
15058,SARA-1994,200210.0,0.009197793962799768,25297.0,0.14462618558940732,National Historical Park,3607.59,Northeast,0.1168,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,1,2,1,2,1
15059,SARA-1995,177278.0,0.008144281095535773,-22932.0,-0.11453973328005594,National Historical Park,3607.59,Northeast,0.064,1.3,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Large,8,1,0,0,0,2,1
15060,SARA-1996,137366.0,0.006310694598141715,-39912.0,-0.2251379189747177,National Historical Park,3607.59,Northeast,0.31079999999999997,-0.9,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Increased,Large,8,1,0,1,4,1,1
15061,SARA-1997,138405.0,0.006358427018736836,1039.0,0.007563734839771122,National Historical Park,3607.59,Northeast,0.059000000000000004,-0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,2,2,1,2,1
15062,SARA-1998,170227.0,0.007820352993884002,31822.0,0.22991943932661393,National Historical Park,3607.59,Northeast,0.4708,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Large,8,1,1,0,3,0,1
15063,SARA-1999,158602.0,0.007286291983856794,-11625.0,-0.06829116415139784,National Historical Park,3607.59,Northeast,0.365,-1.5,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Large,8,1,2,1,2,1,1
15064,SARA-2000,163914.0,0.0075303291524817,5312.0,0.03349264195911779,National Historical Park,3607.59,Northeast,0.1158,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Large,8,1,2,1,2,2,1
15065,SARA-2001,154897.0,0.007116081571628768,-9017.0,-0.055010554315067656,National Historical Park,3607.59,Northeast,0.21960000000000002,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Large,8,1,2,1,4,1,1
15066,SARA-2002,142812.0,0.0065608878248606985,-12085.0,-0.07801958720956506,National Historical Park,3607.59,Northeast,0.155,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,8,1,2,2,1,2,1
15067,SARA-2003,106862.0,0.004909318507830322,-35950.0,-0.2517295465367056,National Historical Park,3607.59,Northeast,0.3132,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Large,8,1,0,0,4,1,1
15068,SARA-2004,114007.0,0.005237565038294357,7145.0,0.06686193408321012,National Historical Park,3607.59,Northeast,0.2168,0.3,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Large,8,1,2,2,1,1,1
15069,SARA-2005,98394.0,0.004520292388870288,-15613.0,-0.13694773127965826,National Historical Park,3607.59,Northeast,0.2868,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Large,8,1,0,0,4,1,1
15070,SARA-2006,99581.0,0.00457482403780812,1187.0,0.012063743724210825,National Historical Park,3607.59,Northeast,0.637,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Large,8,1,2,1,4,0,1
15071,SARA-2007,106708.0,0.004902243635095338,7127.0,0.07156987778793143,National Historical Park,3607.59,Northeast,0.10679999999999999,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,1,2,0,4,2,1
15072,SARA-2008,88834.0,0.00408109899051673,-17874.0,-0.1675038422611238,National Historical Park,3607.59,Northeast,0.2352,-1.6,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Increased,Large,8,1,0,1,2,1,1
15073,SARA-2009,89366.0,0.004105539459964857,532.0,0.005988698021027985,National Historical Park,3607.59,Northeast,0.1592,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,1,2,1,4,2,1
15074,SARA-2010,63719.0,0.0029272975051977345,-25647.0,-0.28698834008459595,National Historical Park,3607.59,Northeast,0.33880000000000005,1.5,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Increased,Large,8,1,0,0,2,1,1
15075,SARA-2011,65043.0,0.0029881230344257796,1324.0,0.02077873161851253,National Historical Park,3607.59,Northeast,0.6314,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Large,8,1,2,1,0,0,1
15076,SARA-2012,57688.0,0.002650228950232221,-7355.0,-0.11307904001967929,National Historical Park,3607.59,Northeast,0.47479999999999994,-0.8,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Extreme,Large,8,1,0,1,4,0,1
15077,SARA-2013,54364.0,0.0024975219569134737,-3324.0,-0.05762030231590626,National Historical Park,3607.59,Northeast,0.1646,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,1,2,1,4,2,1
15078,SARA-2014,58773.0,0.0027000746445014273,4409.0,0.08110146420425282,National Historical Park,3607.59,Northeast,0.1074,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,1,2,1,4,2,1
15079,SARA-2015,65010.0,0.002986606990268283,6237.0,0.10612015721504772,National Historical Park,3607.59,Northeast,0.18,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,1,1,0,4,2,1
15080,SARA-2016,102808.0,0.004723074780118468,37798.0,0.5814182433471774,National Historical Park,3607.59,Northeast,0.3778,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Large,8,1,1,0,3,1,1
15081,SARA-2017,97781.0,0.0044921307201264875,-5027.0,-0.048896972998210254,National Historical Park,3607.59,Northeast,0.299,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Large,8,1,2,1,4,1,1
15082,SARA-2018,135444.0,0.0062223965111505505,37663.0,0.38517707939170187,National Historical Park,3607.59,Northeast,0.3496,-1.1,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Increased,Large,8,1,1,1,0,1,1
15083,SARA-2019,145118.0,0.006666827152957278,9674.0,0.07142435249992617,National Historical Park,3607.59,Northeast,0.3968,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Large,8,1,2,0,4,1,1
15084,SARA-2020,73825.0,0.003391574543248054,-71293.0,-0.49127606499538307,National Historical Park,3607.59,Northeast,0.4376,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Large,8,1,0,2,1,0,1
15085,SARA-2021,70682.0,0.003247182822429515,-3143.0,-0.04257365391127667,National Historical Park,3607.59,Northeast,0.547,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Large,8,1,2,1,0,0,1
15086,SARA-2022,70742.0,0.003249939266352236,60.0,0.0008488724144761042,National Historical Park,3607.59,Northeast,0.2064,-1.2,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Increased,Large,8,1,2,1,0,1,1
15087,SARA-2023,101943.0,0.0046833360468992394,31201.0,0.4410534053320517,National Historical Park,3607.59,Northeast,0.6038,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Large,8,1,1,1,4,0,1
15088,SARA-2024,116537.0,0.005353795090369096,14594.0,0.14315843167260137,National Historical Park,3607.59,Northeast,0.5454,1.2,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Extreme,Large,8,1,1,0,0,0,1
15089,SARA-2025,119249.0,0.0054783863556760876,2712.0,0.023271578983498804,National Historical Park,3607.59,Northeast,0.1524,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Large,8,1,2,1,0,2,1
15090,SAIR-1980,35692.0,0.0016397166081626759,2889.0,0.08807121299881109,National Historic Site,8.51,Northeast,0.10619999999999999,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Small,6,1,2,0,4,2,6
15091,SAIR-1981,38139.0,0.0017521335794776502,2447.0,0.06855878067914378,National Historic Site,8.51,Northeast,0.068,0.0,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,2,2,1,2,6
15092,SAIR-1982,37581.0,0.0017264986509963442,-558.0,-0.0146306929914261,National Historic Site,8.51,Northeast,0.06480000000000001,0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,2,2,1,2,6
15093,SAIR-1983,38549.0,0.0017709692796162443,968.0,0.025757696708443096,National Historic Site,8.51,Northeast,0.065,2.5,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Very Small,6,1,2,0,3,2,6
15094,SAIR-1984,43498.0,0.0019983299625086874,4949.0,0.12838205919738516,National Historic Site,8.51,Northeast,0.0318,-0.5,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Small,6,1,1,1,4,2,6
15095,SAIR-1985,40320.0,0.0018523303160685612,-3178.0,-0.07306083038300612,National Historic Site,8.51,Northeast,0.1192,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Small,6,1,2,1,4,2,6
15096,SAIR-1986,49500.0,0.0022740662362448856,9180.0,0.22767857142857142,National Historic Site,8.51,Northeast,0.0622,-0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,1,2,1,2,6
15097,SAIR-1987,69640.0,0.003199312579638259,20140.0,0.4068686868686869,National Historic Site,8.51,Northeast,0.053,1.6,Increase,1,1,1,0,El Niño,Strong,Strong El Niño,Nominal,Very Small,6,1,1,0,2,2,6
15098,SAIR-1988,70857.0,0.0032552224505374514,1217.0,0.01747558874210224,National Historic Site,8.51,Northeast,0.0602,0.7,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Small,6,1,2,0,4,2,6
15099,SAIR-1989,75536.0,0.00347017913577765,4679.0,0.06603440732743412,National Historic Site,8.51,Northeast,0.1298,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Small,6,1,2,1,2,2,6
15100,SAIR-1990,45652.0,0.002097286299334374,-29884.0,-0.3956259267104427,National Historic Site,8.51,Northeast,0.3194,0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Increased,Very Small,6,1,0,2,1,1,6
15101,SAIR-1991,47605.0,0.0021870085490189447,1953.0,0.04278016297204942,National Historic Site,8.51,Northeast,0.2724,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Small,6,1,2,0,4,1,6
15102,SAIR-1992,50138.0,0.0023033764232898196,2533.0,0.05320869656548682,National Historic Site,8.51,Northeast,0.1628,2.3,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Very Small,6,1,2,0,3,2,6
15103,SAIR-1993,34748.0,0.0015963485571118643,-15390.0,-0.30695281024372734,National Historic Site,8.51,Northeast,0.021,0.5,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Small,6,1,0,0,4,2,6
15104,SAIR-1994,22095.0,0.0010150604745420351,-12653.0,-0.3641360653850581,National Historic Site,8.51,Northeast,0.1168,0.3,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,0,2,1,2,6
15105,SAIR-1995,20738.0,0.0009527189011564936,-1357.0,-0.061416610092781175,National Historic Site,8.51,Northeast,0.064,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Very Small,6,1,2,0,0,2,6
15106,SAIR-1996,21451.0,0.000985474643104829,713.0,0.034381328961327035,National Historic Site,8.51,Northeast,0.31079999999999997,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Very Small,6,1,2,1,4,1,6
15107,SAIR-1997,19146.0,0.0008795812557402944,-2305.0,-0.10745419793949,National Historic Site,8.51,Northeast,0.059000000000000004,-0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,0,2,1,2,6
15108,SAIR-1998,22917.0,0.001052823756283314,3771.0,0.1969602005640865,National Historic Site,8.51,Northeast,0.4708,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Small,6,1,1,0,3,0,6
15109,SAIR-1999,22064.0,0.0010136363118486294,-853.0,-0.037221276781428635,National Historic Site,8.51,Northeast,0.365,-1.5,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Very Small,6,1,2,1,2,1,6
15110,SAIR-2000,17713.0,0.0008137481867193061,-4351.0,-0.19719905728788978,National Historic Site,8.51,Northeast,0.1158,-1.7,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Very Small,6,1,0,1,2,2,6
15111,SAIR-2001,17017.0,0.0007817734372157417,-696.0,-0.03929317450460114,National Historic Site,8.51,Northeast,0.21960000000000002,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Very Small,6,1,2,1,4,1,6
15112,SAIR-2002,17243.0,0.0007921560426579911,226.0,0.013280836810248576,National Historic Site,8.51,Northeast,0.155,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Small,6,1,2,2,1,2,6
15113,SAIR-2003,14001.0,0.0006432161893669625,-3242.0,-0.18801832627732992,National Historic Site,8.51,Northeast,0.3132,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Very Small,6,1,0,0,4,1,6
