,Att Chg,Visitors Scaled,Area Scaled,cei_pct_area,RONI,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
151,0,0.00726336396170685,0.000455547173175986,0.41259999999999997,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,0,0.007012352383230612,0.000455547173175986,0.5256000000000001,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
153,1,0.032018042342005185,0.048182511998996654,0.12240000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154,1,0.035859263634030566,0.048182511998996654,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155,1,0.03826882958909241,0.048182511998996654,0.15839999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
156,0,0.0362587404845195,0.048182511998996654,0.3452,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
157,1,0.039112794766181715,0.048182511998996654,0.2488,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,1,0.043275267319163674,0.048182511998996654,0.207,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,0,0.043192322784555114,0.048182511998996654,0.2116,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,1,0.047466598036265455,0.048182511998996654,0.198,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161,0,0.045294794313888984,0.048182511998996654,0.0864,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,1,0.05849186871314005,0.048182511998996654,0.2018,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,1,0.059516424288337706,0.048182511998996654,0.1378,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,1,0.06274835717187088,0.048182511998996654,0.0834,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,1,0.06537626508565067,0.048182511998996654,0.2144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,1,0.0665440224941222,0.048182511998996654,0.1864,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,1,0.0780691383532987,0.048182511998996654,0.0834,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168,0,0.07181453965057301,0.048182511998996654,0.107,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169,0,0.06596486273496263,0.048182511998996654,0.1882,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,1,0.07428762986627599,0.048182511998996654,0.1804,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
171,0,0.06437221877174572,0.048182511998996654,0.19940000000000002,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,0,0.060395963051386045,0.048182511998996654,0.1524,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,0,0.045061569528392256,0.048182511998996654,0.195,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,1,0.056963112006339356,0.048182511998996654,0.1244,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,0,0.05289501835488137,0.048182511998996654,0.265,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176,0,0.05210731752293135,0.048182511998996654,0.491,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,0,0.04778567132257148,0.048182511998996654,0.057999999999999996,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,0,0.04540369304641663,0.048182511998996654,0.1444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,0,0.04424283255767186,0.048182511998996654,0.0706,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,0,0.04067984752725463,0.048182511998996654,0.2086,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,0,0.03768912533627021,0.048182511998996654,0.099,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,1,0.038576287010595484,0.048182511998996654,0.0766,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,1,0.04263312779302562,0.048182511998996654,0.0724,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,0,0.03519498136561189,0.048182511998996654,0.1866,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,0,0.027277136021413847,0.048182511998996654,0.5770000000000001,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,0,0.022992515390113374,0.048182511998996654,0.1202,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,1,0.023613964157071177,0.048182511998996654,0.35200000000000004,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
188,1,0.03159388177880998,0.048182511998996654,0.3858,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
189,1,0.036023337724372224,0.048182511998996654,0.3322,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190,1,0.03795864969927615,0.048182511998996654,0.45439999999999997,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,0,0.03601662230253302,0.048182511998996654,0.4104,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,1,0.03643406744388902,0.048182511998996654,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,0,0.017232861426725855,0.048182511998996654,0.40659999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,1,0.04913438212492645,0.048182511998996654,0.5376,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,0,0.038285345896859106,0.048182511998996654,0.132,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
