,Visitors Scaled,Area Scaled,cei_pct_area,RONI
95,0.0725189788573961,0.07121954114819438,0.12480000000000001,2.5
3708,0.014244699802592202,0.0640255996483016,0.4286,1.6
270,0.02412306903171885,0.009030646701590152,0.40659999999999996,0.1
958,0.34736054278811895,0.3525571709767436,0.41259999999999997,1.2
842,0.24424985178174025,5.6575348319585556e-05,0.1582,-1.7
2664,0.0014610690865151182,0.01817263385297442,0.13,-0.1
3656,0.04963249780320626,0.02066876180978856,0.29960000000000003,0.0
1315,0.6605700873944007,0.1532774086372158,0.3456,-0.6
353,0.03345488784135746,0.09904949864744195,0.1866,-1.4
1903,0.029310143213157204,0.118549935358491,0.42200000000000004,0.1
1179,0.008199880408554206,0.02264422228546187,0.6437999999999999,0.5
3475,0.06786652137181613,0.13551952962217376,0.1998,2.3
2585,0.0015095807322758783,0.0344957910220529,0.1592,0.5
3024,0.17005443190250105,0.07801892218460295,0.2116,-0.3
2896,0.23646588635649154,0.27081697687045847,0.493,-0.9
2250,0.032914127749311024,0.03127268025485283,0.0154,-1.7
2482,0.058540634117117706,0.14810017894304733,0.254,0.0
3278,0.05017897760894501,0.14810017894304733,0.3104,-0.5
3757,0.041131590981437906,0.04293668159954057,0.1378,0.2
92,0.06727032948657873,0.07121954114819438,0.09300000000000001,0.6
1658,0.09969383290583769,0.09096544967859242,0.445,2.2
3173,0.024470629905713696,0.14810017894304733,0.31420000000000003,0.9
3814,0.045924146145604985,0.009966872922827929,0.24420000000000003,-0.6
1657,0.09969383290583769,0.006976116286736587,0.445,2.2
3133,0.030025601720941805,0.01817263385297442,0.4412,2.2
107,0.07594995970779465,0.07121954114819438,0.193,1.3
1976,0.0026050118249784557,0.0344957910220529,0.493,-0.9
3638,0.07915667129045496,0.0588121943567271,0.1226,-0.9
3042,0.1964403185301494,0.07801892218460295,0.057999999999999996,0.3
1356,0.011560106282166327,0.025339671035899382,0.17739999999999997,-1.6
2704,0.001353453732600419,0.14810017894304733,0.21960000000000002,-0.9
805,0.07192412863339516,0.41091115870335804,0.4192,-0.7
2669,0.0014610690865151182,0.0344957910220529,0.13,-0.1
2534,0.04601234271846552,0.0344957910220529,0.2726,1.6
1409,0.1001417359175706,0.001629559564742136,0.3448,0.5
447,0.02743810210578674,0.013721040286368726,0.1202,-0.6
3754,0.040081282074530274,0.04293668159954057,0.198,1.6
90,0.10355704051562725,0.022497225547324244,0.41259999999999997,1.2
2382,0.07812041451965562,0.0693531795848928,0.3654,2.5
2453,0.07568544060296233,0.021239127461607474,0.192,-0.6
2502,0.04503999139077169,0.01817263385297442,0.46740000000000004,-0.5
336,0.030358333707586206,0.09904949864744195,0.0834,0.3
502,0.022825541388554416,0.07321993726071716,0.4266,-1.2
442,0.02827240355362281,0.013721040286368726,0.099,-1.6
1189,0.011383642522695966,0.02264422228546187,0.501,-1.1
2800,0.0021414325609036525,0.14810017894304733,0.18,-0.7
557,0.03226561107585131,0.05375701109409925,0.0684,0.6
3035,0.20939476390575382,0.07801892218460295,0.1804,-0.2
2783,0.0014600804940250883,0.0344957910220529,0.7186,0.5
3863,0.2025426175161077,0.651275385649692,0.0013980000000000002,0.3
3389,0.04959401330984438,0.02722697219682359,0.1378,0.2
3895,0.220663659085857,0.2234928701139527,0.1656,0.2
28,0.1465840457554499,0.014398841301189588,0.2352,-1.6
66,0.055532700238702715,0.022497225547324244,0.195,-1.7
3840,0.17807594198035412,0.651275385649692,0.0017300000000000002,0.0
3080,0.02330359647123323,0.14810017894304733,0.3826,2.3
3162,0.02339737153028751,0.0344957910220529,0.1902,-0.6
2701,0.001353453732600419,0.14810017894304733,0.21960000000000002,-0.9
1361,0.010286304858762616,0.025339671035899382,0.1602,-0.6
