,Park_Code,Designation,Region,Gross Area Acres,Year,Percentage Area
435,AFBG,National Monument,Northeast,0.35,1997,0.059000000000000004
436,AFBG,National Monument,Northeast,0.35,1998,0.4708
437,AFBG,National Monument,Northeast,0.35,1999,0.365
438,AFBG,National Monument,Northeast,0.35,2000,0.1158
439,AFBG,National Monument,Northeast,0.35,2001,0.21960000000000002
440,AFBG,National Monument,Northeast,0.35,2002,0.155
441,AFBG,National Monument,Northeast,0.35,2003,0.3132
442,AFBG,National Monument,Northeast,0.35,2004,0.2168
443,AFBG,National Monument,Northeast,0.35,2005,0.2868
444,AFBG,National Monument,Northeast,0.35,2006,0.637
445,AFBG,National Monument,Northeast,0.35,2007,0.10679999999999999
446,AFBG,National Monument,Northeast,0.35,2008,0.2352
447,AFBG,National Monument,Northeast,0.35,2009,0.1592
448,AFBG,National Monument,Northeast,0.35,2010,0.33880000000000005
449,AFBG,National Monument,Northeast,0.35,2011,0.6314
450,AFBG,National Monument,Northeast,0.35,2012,0.47479999999999994
451,AFBG,National Monument,Northeast,0.35,2013,0.1646
452,AFBG,National Monument,Northeast,0.35,2014,0.1074
453,AFBG,National Monument,Northeast,0.35,2015,0.18
454,AFBG,National Monument,Northeast,0.35,2016,0.3778
455,AFBG,National Monument,Northeast,0.35,2017,0.299
456,AFBG,National Monument,Northeast,0.35,2018,0.3496
457,AFBG,National Monument,Northeast,0.35,2019,0.3968
458,AFBG,National Monument,Northeast,0.35,2020,0.4376
459,AFBG,National Monument,Northeast,0.35,2021,0.547
460,AFBG,National Monument,Northeast,0.35,2022,0.2064
461,AFBG,National Monument,Northeast,0.35,2023,0.6038
462,AFBG,National Monument,Northeast,0.35,2024,0.5454
463,AFBG,National Monument,Northeast,0.35,2025,0.1524
464,AGFO,National Monument,Northern Rockies and Plains,3057.87,1910,0.1808
465,AGFO,National Monument,Northern Rockies and Plains,3057.87,1911,0.30219999999999997
466,AGFO,National Monument,Northern Rockies and Plains,3057.87,1912,0.3496
467,AGFO,National Monument,Northern Rockies and Plains,3057.87,1913,0.1746
468,AGFO,National Monument,Northern Rockies and Plains,3057.87,1914,0.1142
469,AGFO,National Monument,Northern Rockies and Plains,3057.87,1915,0.2518
470,AGFO,National Monument,Northern Rockies and Plains,3057.87,1916,0.5472
471,AGFO,National Monument,Northern Rockies and Plains,3057.87,1917,0.4094
472,AGFO,National Monument,Northern Rockies and Plains,3057.87,1918,0.0768
473,AGFO,National Monument,Northern Rockies and Plains,3057.87,1919,0.1648
474,AGFO,National Monument,Northern Rockies and Plains,3057.87,1920,0.1522
475,AGFO,National Monument,Northern Rockies and Plains,3057.87,1921,0.1674
476,AGFO,National Monument,Northern Rockies and Plains,3057.87,1922,0.1648
477,AGFO,National Monument,Northern Rockies and Plains,3057.87,1923,0.21719999999999998
478,AGFO,National Monument,Northern Rockies and Plains,3057.87,1924,0.3346
479,AGFO,National Monument,Northern Rockies and Plains,3057.87,1925,0.1148
480,AGFO,National Monument,Northern Rockies and Plains,3057.87,1926,0.0888
481,AGFO,National Monument,Northern Rockies and Plains,3057.87,1927,0.34159999999999996
482,AGFO,National Monument,Northern Rockies and Plains,3057.87,1928,0.17920000000000003
483,AGFO,National Monument,Northern Rockies and Plains,3057.87,1929,0.327
484,AGFO,National Monument,Northern Rockies and Plains,3057.87,1930,0.1048
485,AGFO,National Monument,Northern Rockies and Plains,3057.87,1931,0.4158
486,AGFO,National Monument,Northern Rockies and Plains,3057.87,1932,0.0674
487,AGFO,National Monument,Northern Rockies and Plains,3057.87,1933,0.17800000000000002
488,AGFO,National Monument,Northern Rockies and Plains,3057.87,1934,0.5776
489,AGFO,National Monument,Northern Rockies and Plains,3057.87,1935,0.1336
490,AGFO,National Monument,Northern Rockies and Plains,3057.87,1936,0.2438
491,AGFO,National Monument,Northern Rockies and Plains,3057.87,1937,0.263
492,AGFO,National Monument,Northern Rockies and Plains,3057.87,1938,0.1202
493,AGFO,National Monument,Northern Rockies and Plains,3057.87,1939,0.2268
494,AGFO,National Monument,Northern Rockies and Plains,3057.87,1940,0.126
495,AGFO,National Monument,Northern Rockies and Plains,3057.87,1941,0.16079999999999997
496,AGFO,National Monument,Northern Rockies and Plains,3057.87,1942,0.1666
497,AGFO,National Monument,Northern Rockies and Plains,3057.87,1943,0.0834
498,AGFO,National Monument,Northern Rockies and Plains,3057.87,1944,0.1962
499,AGFO,National Monument,Northern Rockies and Plains,3057.87,1945,0.09
500,AGFO,National Monument,Northern Rockies and Plains,3057.87,1946,0.1164
501,AGFO,National Monument,Northern Rockies and Plains,3057.87,1947,0.11699999999999999
502,AGFO,National Monument,Northern Rockies and Plains,3057.87,1948,0.0882
503,AGFO,National Monument,Northern Rockies and Plains,3057.87,1949,0.1
504,AGFO,National Monument,Northern Rockies and Plains,3057.87,1950,0.3428
505,AGFO,National Monument,Northern Rockies and Plains,3057.87,1951,0.4772
506,AGFO,National Monument,Northern Rockies and Plains,3057.87,1952,0.1438
507,AGFO,National Monument,Northern Rockies and Plains,3057.87,1953,0.15380000000000002
508,AGFO,National Monument,Northern Rockies and Plains,3057.87,1954,0.20379999999999998
509,AGFO,National Monument,Northern Rockies and Plains,3057.87,1955,0.203
510,AGFO,National Monument,Northern Rockies and Plains,3057.87,1956,0.0974
511,AGFO,National Monument,Northern Rockies and Plains,3057.87,1957,0.07200000000000001
512,AGFO,National Monument,Northern Rockies and Plains,3057.87,1958,0.0458
513,AGFO,National Monument,Northern Rockies and Plains,3057.87,1959,0.018000000000000002
514,AGFO,National Monument,Northern Rockies and Plains,3057.87,1960,0.10300000000000001
515,AGFO,National Monument,Northern Rockies and Plains,3057.87,1961,0.1502
516,AGFO,National Monument,Northern Rockies and Plains,3057.87,1962,0.033
517,AGFO,National Monument,Northern Rockies and Plains,3057.87,1963,0.0756
518,AGFO,National Monument,Northern Rockies and Plains,3057.87,1964,0.1402
519,AGFO,National Monument,Northern Rockies and Plains,3057.87,1965,0.157
520,AGFO,National Monument,Northern Rockies and Plains,3057.87,1966,0.09960000000000001
521,AGFO,National Monument,Northern Rockies and Plains,3057.87,1967,0.0562
522,AGFO,National Monument,Northern Rockies and Plains,3057.87,1968,0.1442
523,AGFO,National Monument,Northern Rockies and Plains,3057.87,1969,0.106
524,AGFO,National Monument,Northern Rockies and Plains,3057.87,1970,0.09
525,AGFO,National Monument,Northern Rockies and Plains,3057.87,1971,0.1352
526,AGFO,National Monument,Northern Rockies and Plains,3057.87,1972,0.13720000000000002
527,AGFO,National Monument,Northern Rockies and Plains,3057.87,1973,0.1536
528,AGFO,National Monument,Northern Rockies and Plains,3057.87,1974,0.053200000000000004
529,AGFO,National Monument,Northern Rockies and Plains,3057.87,1975,0.16760000000000003
530,AGFO,National Monument,Northern Rockies and Plains,3057.87,1976,0.1512
531,AGFO,National Monument,Northern Rockies and Plains,3057.87,1977,0.0984
532,AGFO,National Monument,Northern Rockies and Plains,3057.87,1978,0.3452
533,AGFO,National Monument,Northern Rockies and Plains,3057.87,1979,0.19399999999999998
534,AGFO,National Monument,Northern Rockies and Plains,3057.87,1980,0.09300000000000001
535,AGFO,National Monument,Northern Rockies and Plains,3057.87,1981,0.29960000000000003
536,AGFO,National Monument,Northern Rockies and Plains,3057.87,1982,0.247
537,AGFO,National Monument,Northern Rockies and Plains,3057.87,1983,0.12480000000000001
538,AGFO,National Monument,Northern Rockies and Plains,3057.87,1984,0.14279999999999998
539,AGFO,National Monument,Northern Rockies and Plains,3057.87,1985,0.17980000000000002
540,AGFO,National Monument,Northern Rockies and Plains,3057.87,1986,0.1324
541,AGFO,National Monument,Northern Rockies and Plains,3057.87,1987,0.34979999999999994
542,AGFO,National Monument,Northern Rockies and Plains,3057.87,1988,0.3432
543,AGFO,National Monument,Northern Rockies and Plains,3057.87,1989,0.1446
544,AGFO,National Monument,Northern Rockies and Plains,3057.87,1990,0.187
545,AGFO,National Monument,Northern Rockies and Plains,3057.87,1991,0.1018
546,AGFO,National Monument,Northern Rockies and Plains,3057.87,1992,0.0674
547,AGFO,National Monument,Northern Rockies and Plains,3057.87,1993,0.36219999999999997
548,AGFO,National Monument,Northern Rockies and Plains,3057.87,1994,0.11699999999999999
549,AGFO,National Monument,Northern Rockies and Plains,3057.87,1995,0.193
550,AGFO,National Monument,Northern Rockies and Plains,3057.87,1996,0.3454
551,AGFO,National Monument,Northern Rockies and Plains,3057.87,1997,0.11939999999999999
552,AGFO,National Monument,Northern Rockies and Plains,3057.87,1998,0.3398
553,AGFO,National Monument,Northern Rockies and Plains,3057.87,1999,0.316
554,AGFO,National Monument,Northern Rockies and Plains,3057.87,2000,0.08439999999999999
555,AGFO,National Monument,Northern Rockies and Plains,3057.87,2001,0.24420000000000003
556,AGFO,National Monument,Northern Rockies and Plains,3057.87,2002,0.128
557,AGFO,National Monument,Northern Rockies and Plains,3057.87,2003,0.1298
558,AGFO,National Monument,Northern Rockies and Plains,3057.87,2004,0.1152
559,AGFO,National Monument,Northern Rockies and Plains,3057.87,2005,0.195
560,AGFO,National Monument,Northern Rockies and Plains,3057.87,2006,0.36939999999999995
561,AGFO,National Monument,Northern Rockies and Plains,3057.87,2007,0.3518
562,AGFO,National Monument,Northern Rockies and Plains,3057.87,2008,0.109
563,AGFO,National Monument,Northern Rockies and Plains,3057.87,2009,0.1474
564,AGFO,National Monument,Northern Rockies and Plains,3057.87,2010,0.2696
565,AGFO,National Monument,Northern Rockies and Plains,3057.87,2011,0.1832
566,AGFO,National Monument,Northern Rockies and Plains,3057.87,2012,0.49
567,AGFO,National Monument,Northern Rockies and Plains,3057.87,2013,0.1804
568,AGFO,National Monument,Northern Rockies and Plains,3057.87,2014,0.12960000000000002
569,AGFO,National Monument,Northern Rockies and Plains,3057.87,2015,0.41600000000000004
570,AGFO,National Monument,Northern Rockies and Plains,3057.87,2016,0.445
571,AGFO,National Monument,Northern Rockies and Plains,3057.87,2017,0.1528
572,AGFO,National Monument,Northern Rockies and Plains,3057.87,2018,0.1646
573,AGFO,National Monument,Northern Rockies and Plains,3057.87,2019,0.4546
574,AGFO,National Monument,Northern Rockies and Plains,3057.87,2020,0.1184
575,AGFO,National Monument,Northern Rockies and Plains,3057.87,2021,0.3624
576,AGFO,National Monument,Northern Rockies and Plains,3057.87,2022,0.16899999999999998
577,AGFO,National Monument,Northern Rockies and Plains,3057.87,2023,0.2036
578,AGFO,National Monument,Northern Rockies and Plains,3057.87,2024,0.4428
579,AGFO,National Monument,Northern Rockies and Plains,3057.87,2025,0.3396
580,ALFL,National Monument,South,1370.97,1910,0.22579999999999997
581,ALFL,National Monument,South,1370.97,1911,0.25780000000000003
582,ALFL,National Monument,South,1370.97,1912,0.33020000000000005
583,ALFL,National Monument,South,1370.97,1913,0.1222
584,ALFL,National Monument,South,1370.97,1914,0.2352
585,ALFL,National Monument,South,1370.97,1915,0.3032
586,ALFL,National Monument,South,1370.97,1916,0.17559999999999998
587,ALFL,National Monument,South,1370.97,1917,0.3962
588,ALFL,National Monument,South,1370.97,1918,0.16899999999999998
589,ALFL,National Monument,South,1370.97,1919,0.26239999999999997
590,ALFL,National Monument,South,1370.97,1920,0.1548
591,ALFL,National Monument,South,1370.97,1921,0.32
592,ALFL,National Monument,South,1370.97,1922,0.0634
593,ALFL,National Monument,South,1370.97,1923,0.1478
594,ALFL,National Monument,South,1370.97,1924,0.26239999999999997
595,ALFL,National Monument,South,1370.97,1925,0.2052
596,ALFL,National Monument,South,1370.97,1926,0.0794
597,ALFL,National Monument,South,1370.97,1927,0.20559999999999998
598,ALFL,National Monument,South,1370.97,1928,0.0814
599,ALFL,National Monument,South,1370.97,1929,0.1612
600,ALFL,National Monument,South,1370.97,1930,0.0888
601,ALFL,National Monument,South,1370.97,1931,0.1448
602,ALFL,National Monument,South,1370.97,1932,0.1104
603,ALFL,National Monument,South,1370.97,1933,0.3182
604,ALFL,National Monument,South,1370.97,1934,0.3292
605,ALFL,National Monument,South,1370.97,1935,0.1446
606,ALFL,National Monument,South,1370.97,1936,0.239
607,ALFL,National Monument,South,1370.97,1937,0.08
608,ALFL,National Monument,South,1370.97,1938,0.2396
609,ALFL,National Monument,South,1370.97,1939,0.163
610,ALFL,National Monument,South,1370.97,1940,0.2394
611,ALFL,National Monument,South,1370.97,1941,0.377
612,ALFL,National Monument,South,1370.97,1942,0.18239999999999998
613,ALFL,National Monument,South,1370.97,1943,0.129
614,ALFL,National Monument,South,1370.97,1944,0.0688
615,ALFL,National Monument,South,1370.97,1945,0.1542
616,ALFL,National Monument,South,1370.97,1946,0.1484
617,ALFL,National Monument,South,1370.97,1947,0.0616
618,ALFL,National Monument,South,1370.97,1948,0.0466
619,ALFL,National Monument,South,1370.97,1949,0.1492
620,ALFL,National Monument,South,1370.97,1950,0.1252
621,ALFL,National Monument,South,1370.97,1951,0.2458
622,ALFL,National Monument,South,1370.97,1952,0.1714
623,ALFL,National Monument,South,1370.97,1953,0.21559999999999999
624,ALFL,National Monument,South,1370.97,1954,0.4668
625,ALFL,National Monument,South,1370.97,1955,0.18899999999999997
626,ALFL,National Monument,South,1370.97,1956,0.32280000000000003
627,ALFL,National Monument,South,1370.97,1957,0.2288
628,ALFL,National Monument,South,1370.97,1958,0.2944
629,ALFL,National Monument,South,1370.97,1959,0.10300000000000001
630,ALFL,National Monument,South,1370.97,1960,0.187
631,ALFL,National Monument,South,1370.97,1961,0.308
632,ALFL,National Monument,South,1370.97,1962,0.060599999999999994
633,ALFL,National Monument,South,1370.97,1963,0.2126
634,ALFL,National Monument,South,1370.97,1964,0.1118
635,ALFL,National Monument,South,1370.97,1965,0.0832
636,ALFL,National Monument,South,1370.97,1966,0.20980000000000001
637,ALFL,National Monument,South,1370.97,1967,0.061
638,ALFL,National Monument,South,1370.97,1968,0.36460000000000004
639,ALFL,National Monument,South,1370.97,1969,0.12
640,ALFL,National Monument,South,1370.97,1970,0.0812
641,ALFL,National Monument,South,1370.97,1971,0.0404
642,ALFL,National Monument,South,1370.97,1972,0.0516
643,ALFL,National Monument,South,1370.97,1973,0.28059999999999996
644,ALFL,National Monument,South,1370.97,1974,0.1966
645,ALFL,National Monument,South,1370.97,1975,0.1474
646,ALFL,National Monument,South,1370.97,1976,0.3166
647,ALFL,National Monument,South,1370.97,1977,0.054000000000000006
648,ALFL,National Monument,South,1370.97,1978,0.1748
649,ALFL,National Monument,South,1370.97,1979,0.419
650,ALFL,National Monument,South,1370.97,1980,0.1152
651,ALFL,National Monument,South,1370.97,1981,0.1084
652,ALFL,National Monument,South,1370.97,1982,0.0484
653,ALFL,National Monument,South,1370.97,1983,0.32020000000000004
654,ALFL,National Monument,South,1370.97,1984,0.052199999999999996
655,ALFL,National Monument,South,1370.97,1985,0.18960000000000002
656,ALFL,National Monument,South,1370.97,1986,0.1454
657,ALFL,National Monument,South,1370.97,1987,0.1562
658,ALFL,National Monument,South,1370.97,1988,0.1286
659,ALFL,National Monument,South,1370.97,1989,0.2228
660,ALFL,National Monument,South,1370.97,1990,0.0902
661,ALFL,National Monument,South,1370.97,1991,0.2052
662,ALFL,National Monument,South,1370.97,1992,0.22399999999999998
663,ALFL,National Monument,South,1370.97,1993,0.2568
664,ALFL,National Monument,South,1370.97,1994,0.0712
665,ALFL,National Monument,South,1370.97,1995,0.10859999999999999
666,ALFL,National Monument,South,1370.97,1996,0.14300000000000002
667,ALFL,National Monument,South,1370.97,1997,0.1998
668,ALFL,National Monument,South,1370.97,1998,0.3478
669,ALFL,National Monument,South,1370.97,1999,0.24739999999999998
670,ALFL,National Monument,South,1370.97,2000,0.15560000000000002
671,ALFL,National Monument,South,1370.97,2001,0.13140000000000002
672,ALFL,National Monument,South,1370.97,2002,0.081
673,ALFL,National Monument,South,1370.97,2003,0.0848
674,ALFL,National Monument,South,1370.97,2004,0.135
675,ALFL,National Monument,South,1370.97,2005,0.111
676,ALFL,National Monument,South,1370.97,2006,0.3212
677,ALFL,National Monument,South,1370.97,2007,0.2266
678,ALFL,National Monument,South,1370.97,2008,0.17739999999999997
679,ALFL,National Monument,South,1370.97,2009,0.1728
680,ALFL,National Monument,South,1370.97,2010,0.115
681,ALFL,National Monument,South,1370.97,2011,0.3886
682,ALFL,National Monument,South,1370.97,2012,0.5436
683,ALFL,National Monument,South,1370.97,2013,0.1602
684,ALFL,National Monument,South,1370.97,2014,0.151
685,ALFL,National Monument,South,1370.97,2015,0.3448
686,ALFL,National Monument,South,1370.97,2016,0.4218
687,ALFL,National Monument,South,1370.97,2017,0.3332
688,ALFL,National Monument,South,1370.97,2018,0.18280000000000002
689,ALFL,National Monument,South,1370.97,2019,0.27
690,ALFL,National Monument,South,1370.97,2020,0.24359999999999998
691,ALFL,National Monument,South,1370.97,2021,0.1524
692,ALFL,National Monument,South,1370.97,2022,0.2242
693,ALFL,National Monument,South,1370.97,2023,0.46020000000000005
694,ALFL,National Monument,South,1370.97,2024,0.4988
695,ALFL,National Monument,South,1370.97,2025,0.32380000000000003
696,ALPO,National Historic Site,Northeast,1284.27,1910,0.21239999999999998
697,ALPO,National Historic Site,Northeast,1284.27,1911,0.26039999999999996
