,Traffic Trend Bins,Region Code,Desig Code,GAA Cat Code,RONI Event Code,RONI Int Code,CEI Cat Code
1726,0,4,13,5,1,0,1
1727,-1,4,13,5,1,0,2
1728,0,4,13,5,1,4,1
1729,0,4,13,5,0,0,0
1730,1,4,13,5,1,0,2
1755,-1,9,10,2,1,0,0
1756,-1,9,10,2,1,4,2
1757,-1,9,10,2,0,0,1
1758,-1,9,10,2,1,0,0
1759,0,6,8,3,2,1,2
1760,-1,6,8,3,0,0,2
1761,1,6,8,3,1,4,2
1762,0,6,8,3,2,1,2
1763,1,6,8,3,0,3,0
1764,1,6,8,3,1,2,1
1765,0,6,8,3,1,2,2
1766,-1,6,8,3,1,4,2
1767,-1,6,8,3,2,1,2
1768,1,6,8,3,0,4,1
1769,-1,6,8,3,2,1,2
1770,0,6,8,3,0,4,2
1771,0,6,8,3,1,4,1
1772,0,6,8,3,0,4,0
1773,0,6,8,3,1,2,2
1774,0,6,8,3,1,4,2
1775,1,6,8,3,0,2,2
1776,1,6,8,3,1,0,1
1777,1,6,8,3,1,4,1
1778,-1,6,8,3,1,4,1
1779,1,6,8,3,1,4,2
1780,-1,6,8,3,0,4,1
1781,-1,6,8,3,0,3,0
1782,0,6,8,3,1,4,0
1783,0,6,8,3,1,0,0
1784,-1,6,8,3,0,4,0
1785,0,6,8,3,2,1,0
1786,1,6,8,3,1,0,1
1787,-1,6,8,3,1,0,2
1788,1,6,8,3,1,4,1
1789,-1,6,8,3,0,0,0
1790,-1,6,8,3,1,0,2
1791,0,2,10,1,0,0,2
1792,0,2,10,1,1,4,1
1793,-1,2,10,1,2,1,2
1794,0,2,10,1,0,3,1
1795,0,2,10,1,1,2,1
1796,0,2,10,1,1,2,2
1797,0,2,10,1,1,4,1
1798,0,2,10,1,2,1,2
1799,0,2,10,1,0,4,2
1800,0,2,10,1,2,1,2
1801,0,2,10,1,0,4,2
1802,0,2,10,1,1,4,1
1803,0,2,10,1,0,4,1
1804,0,2,10,1,1,2,2
1805,1,2,10,1,1,4,2
1806,0,2,10,1,0,2,1
1807,-1,2,10,1,1,0,2
1808,0,2,10,1,1,4,0
1809,0,2,10,1,1,4,2
1810,0,2,10,1,1,4,2
1811,0,2,10,1,0,4,0
1812,0,2,10,1,0,3,0
1813,0,2,10,1,1,4,2
1814,0,2,10,1,1,0,2
1815,0,2,10,1,0,4,0
1816,0,2,10,1,2,1,2
1817,1,2,10,1,1,0,1
1818,-1,2,10,1,1,0,2
1819,0,2,10,1,1,4,1
1820,0,2,10,1,0,0,0
1821,0,2,10,1,1,0,1
1822,1,9,13,0,0,4,2
1823,0,9,13,0,2,1,2
1824,1,9,13,0,0,0,1
1825,0,9,13,0,1,4,0
1826,0,9,13,0,2,1,1
1827,0,9,13,0,0,3,0
1828,0,9,13,0,1,2,2
1829,0,9,13,0,1,2,2
1830,-1,9,13,0,1,4,2
1831,0,9,13,0,2,1,2
1832,0,9,13,0,0,4,1
1833,-1,9,13,0,2,1,2
1834,0,9,13,0,0,4,1
1835,0,9,13,0,1,4,2
1836,0,9,13,0,0,4,1
1837,1,9,13,0,1,2,2
1838,0,9,13,0,1,4,2
1839,1,9,13,0,0,2,2
1840,0,9,13,0,1,0,2
1841,0,9,13,0,1,4,1
1842,0,9,13,0,1,4,1
1843,1,9,13,0,1,4,0
1844,0,9,13,0,0,4,0
1845,1,9,13,0,0,3,1
1846,0,9,13,0,1,4,0
1847,1,9,13,0,1,0,1
1848,0,9,13,0,0,4,2
1849,-1,9,13,0,2,1,0
1850,1,9,13,0,1,0,0
1851,0,9,13,0,1,0,0
1852,0,9,13,0,1,4,2
1853,1,9,13,0,0,0,1
1854,0,9,13,0,1,0,0
1855,-1,1,17,5,1,0,1
1856,10,1,17,5,2,1,0
1857,1,1,17,5,1,0,0
1858,0,1,17,5,1,0,1
1859,-1,1,17,5,1,4,0
1860,-1,1,17,5,0,0,0
1861,0,1,17,5,1,0,2
1862,1,7,10,0,0,4,2
1863,0,7,10,0,2,1,2
1864,0,7,10,0,0,0,2
1865,0,7,10,0,1,4,2
1866,0,7,10,0,2,1,2
1867,0,7,10,0,0,3,2
1868,0,7,10,0,1,2,2
1869,0,7,10,0,1,2,2
1870,-1,7,10,0,1,4,2
1871,-1,7,10,0,2,1,1
1872,-1,7,10,0,0,4,0
1873,0,7,10,0,2,1,2
1874,1,7,10,0,0,4,2
1875,-1,7,10,0,1,4,2
1876,-1,7,10,0,0,4,1
1877,-1,7,10,0,1,2,2
1878,-1,7,10,0,1,4,2
1879,0,7,10,0,0,2,2
1880,1,7,10,0,1,0,2
1881,1,7,10,0,1,4,0
1882,0,7,10,0,1,4,2
1883,-1,7,10,0,1,4,1
1884,1,7,10,0,0,4,1
1885,0,7,10,0,0,3,1
1886,0,7,10,0,1,4,0
1887,0,7,10,0,1,0,0
1888,0,7,10,0,0,4,2
1889,0,7,10,0,2,1,0
1890,1,7,10,0,1,0,0
1891,0,7,10,0,1,0,2
1892,-1,7,10,0,1,4,2
1893,0,7,10,0,0,0,0
1894,0,7,10,0,1,0,0
1895,0,7,10,0,0,4,2
1896,1,7,10,0,0,3,1
1897,0,7,10,0,0,4,2
1898,1,7,10,0,2,1,2
1899,0,7,10,0,0,0,2
1900,0,7,10,0,1,4,2
1901,0,7,10,0,2,1,2
1902,0,7,10,0,0,3,2
1903,1,7,10,0,1,2,2
1904,-1,7,10,0,1,2,2
1905,1,7,10,0,1,4,2
1906,-1,7,10,0,2,1,1
1907,1,7,10,0,0,4,0
1908,0,7,10,0,2,1,2
1909,-1,7,10,0,0,4,2
1910,0,7,10,0,1,4,2
1911,0,7,10,0,0,4,1
1912,1,7,10,0,1,2,2
1913,-1,7,10,0,1,4,2
1914,1,7,10,0,0,2,2
1915,-1,7,10,0,1,0,2
1916,0,7,10,0,1,4,0
1917,1,7,10,0,1,4,2
1918,1,7,10,0,1,4,1
1919,1,7,10,0,0,4,1
1920,-1,7,10,0,0,3,1
1921,0,7,10,0,1,4,0
1922,0,7,10,0,1,0,0
1923,0,7,10,0,0,4,2
1924,0,7,10,0,2,1,0
1925,1,7,10,0,1,0,0
1926,-1,7,10,0,1,0,2
1927,0,7,10,0,1,4,2
1928,0,7,10,0,0,0,0
1929,0,7,10,0,1,0,0
1930,1,7,10,1,0,3,1
1931,0,7,10,1,0,4,2
1932,0,7,10,1,2,1,2
1933,0,7,10,1,0,0,2
1934,0,7,10,1,1,4,2
1935,0,7,10,1,2,1,2
1936,0,7,10,1,0,3,2
1937,0,7,10,1,1,2,2
1938,-1,7,10,1,1,2,2
1939,0,7,10,1,1,4,2
1940,-1,7,10,1,2,1,1
1941,0,7,10,1,0,4,0
1942,1,7,10,1,2,1,2
1943,-1,7,10,1,0,4,2
1944,0,7,10,1,1,4,2
1945,0,7,10,1,0,4,1
1946,-1,7,10,1,1,2,2
1947,0,7,10,1,1,4,2
1948,0,7,10,1,0,2,2
1949,0,7,10,1,1,0,2
1950,0,7,10,1,1,4,0
1951,-1,7,10,1,1,4,2
1952,1,7,10,1,1,4,1
1953,0,7,10,1,0,4,1
1954,1,7,10,1,0,3,1
1955,0,7,10,1,1,4,0
1956,1,7,10,1,1,0,0
1957,0,7,10,1,0,4,2
1958,-1,7,10,1,2,1,0
1959,1,7,10,1,1,0,0
1960,0,7,10,1,1,0,2
1961,0,7,10,1,1,4,2
1962,0,7,10,1,0,0,0
1963,-1,7,10,1,1,0,0
1964,1,6,13,0,0,3,1
1965,1,6,13,0,0,3,1
1966,0,6,13,0,0,4,2
1967,0,6,13,0,0,4,2
1968,1,6,13,0,0,4,0
1969,1,6,13,0,0,4,0
1970,-1,6,13,0,2,1,0
1971,-1,6,13,0,2,1,0
1972,1,6,13,0,1,0,1
1973,1,6,13,0,1,0,1
1974,1,6,13,0,1,0,2
1975,1,6,13,0,1,0,2
1976,-1,6,13,0,1,4,1
1977,-1,6,13,0,1,4,1
1978,-1,6,13,0,0,0,0
1979,-1,6,13,0,0,0,0
1980,1,6,13,0,1,0,2
1981,1,6,13,0,1,0,2
1982,-1,1,23,5,1,4,1
1983,1,1,23,5,2,1,2
1984,1,1,23,5,0,3,0
1985,1,1,23,5,1,2,1
1986,1,1,23,5,1,2,2
1987,0,1,23,5,1,4,1
1988,0,1,23,5,2,1,2
1989,0,1,23,5,0,4,1
1990,-1,1,23,5,2,1,1
1991,0,1,23,5,0,4,1
1992,-1,1,23,5,1,4,0
1993,1,1,23,5,0,4,2
1994,1,1,23,5,1,2,1
1995,0,1,23,5,1,4,2
1996,0,1,23,5,0,2,1
1997,0,1,23,5,1,0,0
1998,-1,1,23,5,1,4,0
1999,1,1,23,5,1,4,2
2000,-1,1,23,5,1,4,2
2001,1,1,23,5,0,4,2
2002,0,1,23,5,0,3,1
2003,0,1,23,5,1,4,1
2004,0,1,23,5,1,0,1
2005,-1,1,23,5,0,4,1
2006,0,1,23,5,2,1,0
2007,0,1,23,5,1,0,0
2008,0,1,23,5,1,0,1
2009,0,1,23,5,1,4,0
2010,1,1,23,5,0,0,0
2011,0,1,23,5,1,0,2
2012,1,7,10,1,0,3,1
2013,0,7,10,1,0,4,2
2014,1,7,10,1,2,1,2
2015,0,7,10,1,0,0,2
2016,0,7,10,1,1,4,2
2017,0,7,10,1,2,1,2
2018,0,7,10,1,0,3,2
2019,0,7,10,1,1,2,2
2020,0,7,10,1,1,2,2
2021,0,7,10,1,1,4,2
2022,-1,7,10,1,2,1,1
2023,0,7,10,1,0,4,0
2024,0,7,10,1,2,1,2
2025,0,7,10,1,0,4,2
2026,0,7,10,1,1,4,2
2027,0,7,10,1,0,4,1
2028,0,7,10,1,1,2,2
2029,1,7,10,1,1,4,2
2030,0,7,10,1,0,2,2
2031,0,7,10,1,1,0,2
2032,0,7,10,1,1,4,0
2033,-1,7,10,1,1,4,2
2034,1,7,10,1,1,4,1
2035,0,7,10,1,0,4,1
2036,0,7,10,1,0,3,1
2037,0,7,10,1,1,4,0
2038,0,7,10,1,1,0,0
2039,-1,7,10,1,0,4,2
2040,-1,7,10,1,2,1,0
2041,1,7,10,1,1,0,0
2042,-1,7,10,1,1,0,2
2043,0,7,10,1,1,4,2
2044,0,7,10,1,0,0,0
2045,0,7,10,1,1,0,0
2046,10,2,10,1,2,1,2
2047,1,2,10,1,0,0,2
2048,-1,2,10,1,1,4,1
2049,1,2,10,1,2,1,2
2050,0,2,10,1,0,3,1
2051,0,2,10,1,1,2,1
2052,-1,2,10,1,1,2,2
2053,1,2,10,1,1,4,1
2054,-1,2,10,1,2,1,2
2055,-1,2,10,1,0,4,2
2056,10,2,10,1,2,1,2
2057,0,2,10,1,0,4,2
2058,0,2,10,1,1,4,1
2059,1,2,10,1,0,4,1
2060,-1,2,10,1,1,2,2
2061,0,2,10,1,1,4,2
2062,0,2,10,1,0,2,1
2063,-1,2,10,1,1,0,2
2064,0,2,10,1,1,4,0
2065,0,2,10,1,1,4,2
2066,0,2,10,1,1,4,2
2067,0,2,10,1,0,4,0
2068,1,2,10,1,0,3,0
2069,10,2,10,1,1,4,2
2070,-1,2,10,1,1,0,2
2071,0,2,10,1,0,4,0
2072,0,2,10,1,2,1,2
2073,1,2,10,1,1,0,1
2074,-1,2,10,1,1,0,2
2075,0,2,10,1,1,4,1
2076,1,2,10,1,0,0,0
2077,0,2,10,1,1,0,1
2078,1,4,2,1,0,3,2
2079,0,4,2,1,0,4,1
2080,0,4,2,1,2,1,2
2081,0,4,2,1,0,0,2
2082,0,4,2,1,1,4,1
2083,0,4,2,1,2,1,2
2084,0,4,2,1,0,3,0
2085,0,4,2,1,1,2,1
2086,0,4,2,1,1,2,2
2087,0,4,2,1,1,4,2
2088,0,4,2,1,2,1,2
2089,0,4,2,1,0,4,1
2090,0,4,2,1,2,1,1
2091,0,4,2,1,0,4,2
2092,0,4,2,1,1,4,2
2093,0,4,2,1,0,4,1
2094,-1,4,2,1,1,2,1
2095,-1,4,2,1,1,4,1
2096,1,4,2,1,0,2,2
2097,0,4,2,1,1,0,1
2098,1,4,2,1,1,4,0
2099,1,4,2,1,1,4,2
2100,0,4,2,1,1,4,1
2101,0,4,2,1,0,4,1
2102,0,4,2,1,0,3,1
2103,-1,4,2,1,1,4,0
2104,1,4,2,1,1,0,1
2105,1,4,2,1,0,4,0
2106,0,4,2,1,2,1,1
2107,0,4,2,1,1,0,1
2108,-1,4,2,1,1,0,2
2109,0,4,2,1,1,4,1
2110,0,4,2,1,0,0,0
2111,0,4,2,1,1,0,2
2112,0,6,10,2,0,4,2
2113,0,6,10,2,2,1,2
2114,0,6,10,2,0,0,2
2115,0,6,10,2,1,4,2
2116,1,6,10,2,2,1,2
2117,-1,6,10,2,0,3,0
2118,0,6,10,2,1,2,1
2119,-1,6,10,2,1,2,2
2120,1,6,10,2,1,4,2
2121,-1,6,10,2,2,1,2
2122,0,6,10,2,0,4,1
2123,0,6,10,2,2,1,2
2124,1,6,10,2,0,4,2
2125,0,6,10,2,1,4,1
2126,0,6,10,2,0,4,0
2127,0,6,10,2,1,2,2
2128,0,6,10,2,1,4,2
2129,0,6,10,2,0,2,2
2130,0,6,10,2,1,0,1
2131,-1,6,10,2,1,4,1
2132,-1,6,10,2,1,4,1
2133,0,6,10,2,1,4,2
2134,-1,6,10,2,0,4,1
2135,0,6,10,2,0,3,0
2136,0,6,10,2,1,4,0
2137,0,6,10,2,1,0,0
2138,1,6,10,2,0,4,0
2139,0,6,10,2,2,1,0
2140,-10,6,10,2,1,0,1
2141,10,6,10,2,1,0,2
2142,1,6,10,2,1,4,1
2143,-1,6,10,2,0,0,0
2144,-1,6,10,2,1,0,2
2145,10,2,4,2,1,2,1
2146,-1,2,4,2,1,2,2
2147,0,2,4,2,1,4,1
2148,-1,2,4,2,2,1,2
2149,-1,2,4,2,0,4,2
2150,1,2,4,2,2,1,2
2151,-1,2,4,2,0,4,2
2152,-1,2,4,2,1,4,1
2153,0,2,4,2,0,4,1
2154,1,2,4,2,1,2,2
2155,1,2,4,2,1,4,2
2156,0,2,4,2,0,2,1
2157,-1,2,4,2,1,0,2
2158,0,2,4,2,1,4,0
2159,0,2,4,2,1,4,2
2160,0,2,4,2,1,4,2
2161,0,2,4,2,0,4,0
2162,0,2,4,2,0,3,0
2163,0,2,4,2,1,4,2
2164,-1,2,4,2,1,0,2
2165,-1,2,4,2,0,4,0
2166,-1,2,4,2,2,1,2
2167,1,2,4,2,1,0,1
2168,0,2,4,2,1,0,2
2169,0,2,4,2,1,4,1
2170,-1,2,4,2,0,0,0
2171,-1,2,4,2,1,0,1
2172,0,5,4,2,0,3,1
2173,-1,5,4,2,0,4,1
2174,0,5,4,2,2,1,2
2175,0,5,4,2,0,0,2
2176,0,5,4,2,1,4,2
2177,0,5,4,2,2,1,2
2178,0,5,4,2,0,3,1
2179,0,5,4,2,1,2,1
2180,0,5,4,2,1,2,2
2181,0,5,4,2,1,4,2
2182,1,5,4,2,2,1,2
2183,-1,5,4,2,0,4,2
2184,0,5,4,2,2,1,2
2185,-1,5,4,2,0,4,2
2186,0,5,4,2,1,4,1
2187,0,5,4,2,0,4,1
2188,-1,5,4,2,1,2,2
2189,1,5,4,2,1,4,2
2190,0,5,4,2,0,2,2
2191,0,5,4,2,1,0,1
2192,1,5,4,2,1,4,0
2193,-1,5,4,2,1,4,2
2194,-1,5,4,2,1,4,2
2195,1,5,4,2,0,4,1
2196,0,5,4,2,0,3,0
2197,0,5,4,2,1,4,1
2198,0,5,4,2,1,0,2
2199,0,5,4,2,0,4,1
2200,0,5,4,2,2,1,1
2201,1,5,4,2,1,0,2
2202,-1,5,4,2,1,0,1
2203,0,5,4,2,1,4,0
2204,0,5,4,2,0,0,0
2205,-1,5,4,2,1,0,1
2206,1,6,10,2,2,1,2
2207,0,6,10,2,0,0,2
2208,0,6,10,2,1,4,2
2209,1,6,10,2,2,1,2
2210,0,6,10,2,0,3,0
2211,1,6,10,2,1,2,1
2212,1,6,10,2,1,2,2
2213,0,6,10,2,1,4,2
2214,0,6,10,2,2,1,2
2215,1,6,10,2,0,4,1
2216,0,6,10,2,2,1,2
2217,0,6,10,2,0,4,2
2218,0,6,10,2,1,4,1
2219,-1,6,10,2,0,4,0
2220,0,6,10,2,1,2,2
2221,0,6,10,2,1,4,2
2222,-1,6,10,2,0,2,2
2223,-1,6,10,2,1,0,1
2224,-1,6,10,2,1,4,1
2225,0,6,10,2,1,4,1
2226,0,6,10,2,1,4,2
2227,1,6,10,2,0,4,1
2228,-1,6,10,2,0,3,0
2229,0,6,10,2,1,4,0
2230,0,6,10,2,1,0,0
2231,0,6,10,2,0,4,0
2232,0,6,10,2,2,1,0
2233,0,6,10,2,1,0,1
2234,1,6,10,2,1,0,2
2235,0,6,10,2,1,4,1
2236,0,6,10,2,0,0,0
2237,0,6,10,2,1,0,2
2238,1,6,12,3,2,1,2
2239,0,6,12,3,0,0,2
2240,0,6,12,3,1,4,2
2241,0,6,12,3,2,1,2
2242,0,6,12,3,0,3,0
2243,0,6,12,3,1,2,1
2244,0,6,12,3,1,2,2
2245,0,6,12,3,1,4,2
2246,0,6,12,3,2,1,2
2247,0,6,12,3,0,4,1
2248,0,6,12,3,2,1,2
2249,0,6,12,3,0,4,2
2250,0,6,12,3,1,4,1
2251,0,6,12,3,0,4,0
2252,0,6,12,3,1,2,2
2253,0,6,12,3,1,4,2
2254,0,6,12,3,0,2,2
2255,0,6,12,3,1,0,1
2256,0,6,12,3,1,4,1
2257,0,6,12,3,1,4,1
2258,1,6,12,3,1,4,2
2259,-1,6,12,3,0,4,1
2260,0,6,12,3,0,3,0
2261,0,6,12,3,1,4,0
2262,-1,6,12,3,1,0,0
2263,-1,6,12,3,0,4,0
2264,-1,6,12,3,2,1,0
2265,-1,6,12,3,1,0,1
2266,1,6,12,3,1,0,2
2267,10,6,12,3,1,4,1
2268,-1,6,12,3,0,0,0
2269,-1,6,12,3,1,0,2
2270,-1,1,2,2,0,4,2
2271,-1,1,2,2,2,1,2
2272,0,1,2,2,0,0,2
2273,-1,1,2,2,1,4,1
2274,0,1,2,2,2,1,2
2275,1,1,2,2,0,3,0
2276,-1,1,2,2,1,2,1
2277,1,1,2,2,1,2,2
2278,0,1,2,2,1,4,1
2279,0,1,2,2,2,1,2
2280,0,1,2,2,0,4,1
2281,0,1,2,2,2,1,1
2282,0,1,2,2,0,4,1
2283,1,1,2,2,1,4,0
2284,1,1,2,2,0,4,2
2285,-1,1,2,2,1,2,1
2286,1,1,2,2,1,4,2
2287,1,1,2,2,0,2,1
2288,-1,1,2,2,1,0,0
2289,0,1,2,2,1,4,0
2290,-1,1,2,2,1,4,2
2291,1,1,2,2,1,4,2
2292,1,1,2,2,0,4,2
2293,0,1,2,2,0,3,1
2294,0,1,2,2,1,4,1
2295,0,1,2,2,1,0,1
2296,1,1,2,2,0,4,1
2297,-1,1,2,2,2,1,0
2298,1,1,2,2,1,0,0
2299,0,1,2,2,1,0,1
2300,0,1,2,2,1,4,0
2301,1,1,2,2,0,0,0
2302,-1,1,2,2,1,0,2
2303,0,9,4,3,0,3,2
2304,1,9,4,3,0,4,2
2305,0,9,4,3,2,1,2
2306,0,9,4,3,0,0,1
2307,0,9,4,3,1,4,0
2308,1,9,4,3,2,1,1
2309,0,9,4,3,0,3,0
2310,0,9,4,3,1,2,2
2311,0,9,4,3,1,2,2
2312,0,9,4,3,1,4,2
2313,0,9,4,3,2,1,2
2314,0,9,4,3,0,4,1
2315,0,9,4,3,2,1,2
2316,0,9,4,3,0,4,1
2317,-1,9,4,3,1,4,2
2318,0,9,4,3,0,4,1
2319,-1,9,4,3,1,2,2
2320,1,9,4,3,1,4,2
2321,0,9,4,3,0,2,2
2322,0,9,4,3,1,0,2
2323,1,9,4,3,1,4,1
2324,0,9,4,3,1,4,1
2325,0,9,4,3,1,4,0
2326,0,9,4,3,0,4,0
2327,1,9,4,3,0,3,1
2328,-1,9,4,3,1,4,0
2329,-1,9,4,3,1,0,1
2330,-1,9,4,3,0,4,2
2331,-1,9,4,3,2,1,0
2332,1,9,4,3,1,0,0
2333,0,9,4,3,1,0,0
2334,-1,9,4,3,1,4,2
2335,1,9,4,3,0,0,1
2336,-1,9,4,3,1,0,0
2337,0,6,10,1,0,4,2
2338,0,6,10,1,2,1,2
2339,0,6,10,1,0,0,2
2340,1,6,10,1,1,4,2
2341,0,6,10,1,2,1,2
2342,0,6,10,1,0,3,0
2343,0,6,10,1,1,2,1
2344,0,6,10,1,1,2,2
2345,0,6,10,1,1,4,2
2346,0,6,10,1,2,1,2
2347,0,6,10,1,0,4,1
2348,0,6,10,1,2,1,2
2349,0,6,10,1,0,4,2
2350,0,6,10,1,1,4,1
2351,0,6,10,1,0,4,0
2352,0,6,10,1,1,2,2
2353,1,6,10,1,1,4,2
2354,0,6,10,1,0,2,2
2355,0,6,10,1,1,0,1
2356,0,6,10,1,1,4,1
2357,0,6,10,1,1,4,1
2358,0,6,10,1,1,4,2
2359,0,6,10,1,0,4,1
2360,0,6,10,1,0,3,0
2361,0,6,10,1,1,4,0
2362,1,6,10,1,1,0,0
2363,0,6,10,1,0,4,0
2364,0,6,10,1,2,1,0
2365,1,6,10,1,1,0,1
2366,0,6,10,1,1,0,2
2367,0,6,10,1,1,4,1
2368,-1,6,10,1,0,0,0
2369,0,6,10,1,1,0,2
2370,0,6,4,2,2,1,2
2371,-1,6,4,2,0,0,2
2372,0,6,4,2,1,4,2
2373,1,6,4,2,2,1,2
2374,0,6,4,2,0,3,0
2375,-1,6,4,2,1,2,1
2376,-1,6,4,2,1,2,2
2377,0,6,4,2,1,4,2
2378,0,6,4,2,2,1,2
2379,-1,6,4,2,0,4,1
2380,1,6,4,2,2,1,2
2381,0,6,4,2,0,4,2
2382,0,6,4,2,1,4,1
2383,0,6,4,2,0,4,0
2384,0,6,4,2,1,2,2
2385,1,6,4,2,1,4,2
2386,0,6,4,2,0,2,2
2387,0,6,4,2,1,0,1
2388,0,6,4,2,1,4,1
2389,0,6,4,2,1,4,1
2390,0,6,4,2,1,4,2
2391,0,6,4,2,0,4,1
2392,0,6,4,2,0,3,0
2393,0,6,4,2,1,4,0
2394,0,6,4,2,1,0,0
2395,0,6,4,2,0,4,0
2396,-1,6,4,2,2,1,0
2397,1,6,4,2,1,0,1
2398,0,6,4,2,1,0,2
2399,0,6,4,2,1,4,1
2400,0,6,4,2,0,0,0
2401,0,6,4,2,1,0,2
2402,0,3,4,2,0,4,2
2403,0,3,4,2,2,1,2
2404,0,3,4,2,0,0,1
2405,0,3,4,2,1,4,0
2406,0,3,4,2,2,1,1
2407,0,3,4,2,0,3,0
2408,0,3,4,2,1,2,2
2409,0,3,4,2,1,2,2
2410,0,3,4,2,1,4,2
2411,0,3,4,2,2,1,2
2412,-1,3,4,2,0,4,1
2413,-1,3,4,2,2,1,2
2414,-1,3,4,2,0,4,2
2415,0,3,4,2,1,4,1
2416,1,3,4,2,0,4,2
2417,1,3,4,2,1,2,2
2418,-1,3,4,2,1,4,2
2419,-1,3,4,2,0,2,2
2420,0,3,4,2,1,0,2
2421,0,3,4,2,1,4,1
2422,-1,3,4,2,1,4,2
2423,1,3,4,2,1,4,1
2424,0,3,4,2,0,4,0
2425,10,3,4,2,0,3,1
2426,1,3,4,2,1,4,2
2427,0,3,4,2,1,0,2
2428,-1,3,4,2,0,4,2
2429,-1,3,4,2,2,1,1
2430,1,3,4,2,1,0,0
2431,0,3,4,2,1,0,2
2432,1,3,4,2,1,4,2
2433,0,3,4,2,0,0,1
2434,0,3,4,2,1,0,0
2435,-1,6,25,2,2,1,2
2436,1,6,25,2,0,0,2
2437,0,6,25,2,1,4,2
2438,0,6,25,2,2,1,2
2439,0,6,25,2,0,3,0
2440,-1,6,25,2,1,2,1
2441,1,6,25,2,1,2,2
2442,1,6,25,2,1,4,2
2443,0,6,25,2,2,1,2
2444,0,6,25,2,0,4,1
2445,0,6,25,2,2,1,2
2446,1,6,25,2,0,4,2
2447,0,6,25,2,1,4,1
2448,0,6,25,2,0,4,0
2449,1,6,25,2,1,2,2
2450,-1,6,25,2,1,4,2
2451,1,6,25,2,0,2,2
2452,1,6,25,2,1,0,1
2453,-1,6,25,2,1,4,1
2454,1,6,25,2,1,4,1
2455,0,6,25,2,1,4,2
2456,-1,6,25,2,0,4,1
2457,1,6,25,2,0,3,0
2458,-1,6,25,2,1,4,0
2459,0,6,25,2,1,0,0
2460,1,6,25,2,0,4,0
2461,-1,6,25,2,2,1,0
2462,10,6,25,2,1,0,1
2463,-1,6,25,2,1,0,2
2464,0,6,25,2,1,4,1
2465,0,6,25,2,0,0,0
2466,0,6,25,2,1,0,2
2467,0,6,9,1,0,4,2
2468,0,6,9,1,2,1,2
2469,0,6,9,1,0,0,2
2470,0,6,9,1,1,4,2
2471,0,6,9,1,2,1,2
2472,0,6,9,1,0,3,0
2473,1,6,9,1,1,2,1
2474,0,6,9,1,1,2,2
2475,0,6,9,1,1,4,2
2476,1,6,9,1,2,1,2
2477,0,6,9,1,0,4,1
2478,0,6,9,1,2,1,2
2479,1,6,9,1,0,4,2
2480,0,6,9,1,1,4,1
2481,0,6,9,1,0,4,0
2482,0,6,9,1,1,2,2
2483,1,6,9,1,1,4,2
2484,0,6,9,1,0,2,2
2485,0,6,9,1,1,0,1
2486,0,6,9,1,1,4,1
2487,0,6,9,1,1,4,1
2488,0,6,9,1,1,4,2
2489,0,6,9,1,0,4,1
2490,0,6,9,1,0,3,0
2491,0,6,9,1,1,4,0
2492,1,6,9,1,1,0,0
2493,0,6,9,1,0,4,0
2494,0,6,9,1,2,1,0
2495,-1,6,9,1,1,0,1
2496,0,6,9,1,1,0,2
2497,1,6,9,1,1,4,1
2498,0,6,9,1,0,0,0
2499,0,6,9,1,1,0,2
2500,10,4,17,5,1,4,1
2501,1,4,17,5,0,4,1
2502,0,4,17,5,0,3,1
2503,0,4,17,5,1,4,0
2504,-1,4,17,5,1,0,1
2505,1,4,17,5,0,4,0
2506,0,4,17,5,2,1,1
2507,1,4,17,5,1,0,1
2508,0,4,17,5,1,0,2
2509,0,4,17,5,1,4,1
2510,1,4,17,5,0,0,0
2511,-1,4,17,5,1,0,2
2512,10,1,17,5,1,2,2
2513,1,1,17,5,1,4,1
2514,0,1,17,5,2,1,2
2515,1,1,17,5,0,4,1
2516,0,1,17,5,2,1,1
2517,0,1,17,5,0,4,1
2518,1,1,17,5,1,4,0
2519,0,1,17,5,0,4,2
2520,0,1,17,5,1,2,1
2521,0,1,17,5,1,4,2
2522,0,1,17,5,0,2,1
2523,0,1,17,5,1,0,0
2524,-1,1,17,5,1,4,0
2525,1,1,17,5,1,4,2
2526,0,1,17,5,1,4,2
2527,0,1,17,5,0,4,2
2528,0,1,17,5,0,3,1
2529,0,1,17,5,1,4,1
2530,0,1,17,5,1,0,1
2531,1,1,17,5,0,4,1
2532,-1,1,17,5,2,1,0
2533,1,1,17,5,1,0,0
2534,0,1,17,5,1,0,1
2535,-1,1,17,5,1,4,0
2536,-1,1,17,5,0,0,0
2537,-1,1,17,5,1,0,2
2538,0,1,9,1,0,3,2
2539,0,1,9,1,0,4,2
2540,1,1,9,1,2,1,2
2541,0,1,9,1,0,0,2
2542,-1,1,9,1,1,4,1
2543,0,1,9,1,2,1,2
2544,0,1,9,1,0,3,0
2545,-1,1,9,1,1,2,1
2546,0,1,9,1,1,2,2
2547,1,1,9,1,1,4,1
2548,0,1,9,1,2,1,2
2549,0,1,9,1,0,4,1
2550,0,1,9,1,2,1,1
2551,0,1,9,1,0,4,1
2552,0,1,9,1,1,4,0
2553,0,1,9,1,0,4,2
2554,0,1,9,1,1,2,1
2555,0,1,9,1,1,4,2
2556,0,1,9,1,0,2,1
2557,0,1,9,1,1,0,0
2558,0,1,9,1,1,4,0
2559,0,1,9,1,1,4,2
